title,price,neighborhood,url
INCREDIBLE VALUE SPACIOUS 1 BED CONDO ON YONGE SUBWAY LINE,"$1,900",BAY STREET CORRIDOR,https://toronto.craigslist.org/tor/apa/d/toronto-incredible-value-spacious-bed/7860306626.html
BRAND NEW COBCORD HOUSE 1 BED LUXURY CONDO,"$2,100",FORT YORK AND SPADINA,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-brand-new-cobcord/7860308141.html
MUST SEE BRAND NEW 1 BED CONDO PARKLAWN ADDRESS PARKING ICNLD,"$2,200",PARKLAWN AND LAKESHORE,https://toronto.craigslist.org/tor/apa/d/etobicoke-must-see-brand-new-bed-condo/7860308539.html
BRAND NEW NEVER LIVED IN WATERFRONT 1 BED LUXURY CONDO,"$2,000",QUEENS QUAY AND LOWER JARVIS,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-brand-new-never-lived/7860307309.html
BRAND NEW NEVER LIVED IN 2 BEDS 2 BATHS,"$2,250",DUFFERIN GROVE,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-never-lived-in-beds/7860309331.html
1 Bed 1 Bath Toronto Condo for Rent,"$2,600",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-toronto-condo-for-rent/7870935623.html
MUST SEE GREAT VALUE 1 BED CONDO WITH PARKING INCLD,"$1,980",THE QUEENSWAY AND ISLINTON,https://toronto.craigslist.org/tor/apa/d/etobicoke-must-see-great-value-bed/7860577721.html
QUEEN WEST HARD LOFT WITH W/O TERRACE 1+1 CAN BE USED AS  2 BEDS,"$2,200",QUEEN AND OSSIGHTON,https://toronto.craigslist.org/tor/apa/d/west-toronto-queen-west-hard-loft-with/7860578853.html
HARBOURFRONT LIVING ON A BUDGET STUDIO WITH BALCONY,"$1,700",fort york and bathurst,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-harbourfront-living-on/7860577257.html
JUNCTION TRIANGLE 1+1 CAN BE USED AS 2 BEDS 2 FULL BATHS,"$2,200",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-junction-triangle-11-can/7860579878.html
QUEEN WEST MAIN LEVEL TWO ENTRANCES 1 BED PARKING INCLD,"$2,100",QUEEN AND OSSIGHTON,https://toronto.craigslist.org/tor/apa/d/west-toronto-queen-west-main-level-two/7860578326.html
500 SQ FT TERRACE IN TIME FOR SUMMER 2 BEDS 1 BATH CORNER UNIT XO COND,"$2,799",KING AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/toronto-500-sq-ft-terrace-in-time-for/7860582637.html
BRAND NEW NEVER LIVED IN 2 BEDS 2 BATHS XO CONDOS,"$2,700",KING AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-never-lived-in-beds/7860582045.html
BRAND NEW 2 BEDS 2 BATHS XO CONDOS,"$2,300",KING AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-beds-baths-xo-condos/7860581604.html
BRAND NEW NEVER LIVED LUXURY CONDO 1+1 2 BATHS STEPS TO SUBWAY,"$2,250",BLOOR AND DUNDAS,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-never-lived-luxury/7860581085.html
MUST SEE 2 BEDS 2 BATHS CORNER WRAP AROUND BALCONY,"$2,950",fort york and bathurst,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-must-see-beds-baths/7860583216.html
XO CONDOS 3 BEDS 2 BATHS CORNER UNIT,"$3,500",KING AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/toronto-xo-condos-beds-baths-corner-unit/7860583589.html
FULL HOME 4 LEVELS WITH ROOFTOP TERRACE 4 BEDS 3 BATHS PARKING INCLD,"$3,900",JUNCTION TRIANGLE,https://toronto.craigslist.org/tor/apa/d/west-toronto-full-home-levels-with/7860583882.html
KENSIGHTON MARKET CHARMING 2 BEDS 1 BATH MAIN LEVEL UTILITIES INCLD,"$2,750",DUNDAS AND SPADINA,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-kensighton-market/7863345200.html
MUST SEE MAIN LEVEL 2 BEDS 1 BATH LAUNDRY ENSUITE,"$2,550",DUFFERIN GROVE,https://toronto.craigslist.org/tor/apa/d/west-toronto-must-see-main-level-beds/7863344804.html
MUST SEE THE ANNEX ON A BUDGET UTILITIES INCLD 1 BED LAUNDRY ONSITE,"$1,700",THE ANNEX,https://toronto.craigslist.org/tor/apa/d/central-toronto-must-see-the-annex-on/7863343989.html
MUST SEE MAIN LEVEL NEWLY RENOVATED 2 BEDS 1 BATH,"$2,750",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/york-must-see-main-level-newly/7863345941.html
incredible value spacious bachelor aparment with parking and laundry,"$1,500",LAKE SHORE AND KIPLING,https://toronto.craigslist.org/tor/apa/d/etobicoke-incredible-value-spacious/7863343183.html
MUST SEE SPACIOUS 3 BEDS 2 BATHS QUEEN WEST,"$2,800",QUEEN AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/toronto-must-see-spacious-beds-baths/7863346613.html
must see incredible value 2 beds 1 bath with backyard access,"$1,550",ROGERS AND CALEDONIA,https://toronto.craigslist.org/tor/apa/d/york-must-see-incredible-value-beds/7863342721.html
must see incredibl value 1 bed parking and laundry onsite steps to lak,"$1,700",LAKE SHORE AND KIPLING,https://toronto.craigslist.org/tor/apa/d/etobicoke-must-see-incredibl-value-bed/7863343720.html
THE ANNEX EXPOSED BRICK 2 BEDS 1 BATH,"$2,800",THE ANNEX,https://toronto.craigslist.org/tor/apa/d/central-toronto-the-annex-exposed-brick/7864572355.html
STEPS TO SUBWAY INCREDIBLE VALUE 1 BED LAUNDRY ONSITE,"$1,800",YONGE AND HEATH,https://toronto.craigslist.org/tor/apa/d/toronto-steps-to-subway-incredible/7864569405.html
BELLWOODS TWO LEVELS 2 BEDS 1 BATH PARKIN INCLD,"$4,600",BELLWOODS,https://toronto.craigslist.org/tor/apa/d/west-toronto-bellwoods-two-levels-beds/7864572951.html
MUST SEE 2 BEDS 1 BATH RENOVATED JUNCTION TRINGLE PARKING INCLD,"$2,150",DUFFERIN AND DUPONT,https://toronto.craigslist.org/tor/apa/d/west-toronto-must-see-beds-bath/7864570410.html
STEPS TO SUBWAY RENOVATED 2 BEDS 1 BATH UTILITIES INCLD,"$2,000",DUFFERIN GROVE,https://toronto.craigslist.org/tor/apa/d/west-toronto-steps-to-subway-renovated/7863344428.html
BABY POINT RENOVATED 1 BED LOWER LEVEL PARKING INCLD,"$1,800",ANNETTE AND JANE,https://toronto.craigslist.org/tor/apa/d/west-toronto-baby-point-renovated-bed/7864569070.html
LITTLE PORTUGAL MAIN LEVEL 4 BEDS 2 BATHS,"$3,750",DUNDAS AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/toronto-little-portugal-main-level-beds/7868136249.html
BRAND NEW EXPOSED CONCRETE AND FLOORS 2 BEDS 2 BATHS,"$2,995",DUNDAS AND SCARLET,https://toronto.craigslist.org/tor/apa/d/york-brand-new-exposed-concrete-and/7863347200.html
HIGH PARK GEM TWO LEVELS 2 BEDS 2 BATH WITH W/O DECK PARKING INCLD,"$2,750",HIGH PARK AND RONCE,https://toronto.craigslist.org/tor/apa/d/toronto-high-park-gem-two-levels-beds/7864572089.html
10' ceilings main level 512 sq ft bachelor condo steps to subway,"$1,875",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-10-ceilings-main-level-512/7866871576.html
BRAND NEW 3 BEDS 2 BATHS KING WEST CORNER UNIT PARKING INCLD,"$3,995",KING AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-beds-baths-king-west/7866871310.html
KENSIGHTON MARKET 2 BEDS 2 BATHS STEPS TO U OFT,"$3,000",COLLEGE AND SPADINA,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-kensighton-market-beds/7866870509.html
MUST SEE BELLWOODS BRAND NEW BOUTIQUE 2 BEDS 1 BATH,"$2,750",BELLWOODS,https://toronto.craigslist.org/tor/apa/d/west-toronto-must-see-bellwoods-brand/7866869473.html
MUST SEE JUNCTION HOUSE 1 BED 675 SQ FT LOFTS,"$2,275",DUNDAS AND KEELE,https://toronto.craigslist.org/tor/apa/d/toronto-must-see-junction-house-bed-675/7866867517.html
STEPS TO SUBWAY 2 BEDS 2 BATHS CORNER UNIT TRIDEL LUXURY PARKING INCLD,"$2,700",BLOOR AND ISLINTON,https://toronto.craigslist.org/tor/apa/d/etobicoke-steps-to-subway-beds-baths/7866869145.html
GREAT VALUE 1 BED CONDO STEPS TO LIBERTY VILLAGE,"$1,950",LANSDOWNE AND QUEEN,https://toronto.craigslist.org/tor/apa/d/toronto-great-value-bed-condo-steps-to/7866866163.html
THE LAKESHORE CONDOS 1+1 CAN BED USED AS 2 BEDS SEPTEMBER OCCUPANCY,"$2,200",LAKESHORE AND BATHURST,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-the-lakeshore-condos/7866598413.html
MUST SEE 1+1 650 SQ FT PARKING INCLD,"$2,400",THE QUEENSWAY AND ISLINTON,https://toronto.craigslist.org/tor/apa/d/etobicoke-must-see-sq-ft-parking-incld/7866868470.html
BRAND NEW NEVER LIVED IN STEPS TO LIBERTY VILLAGE 1 BED,"$2,050",KING AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-never-lived-in-steps/7866866631.html
KENSIGHTON MARKET 1 BED BRAND NEW,"$2,150",DUNDAS AND SPADINA,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-kensighton-market-bed/7866597833.html
CONCORD HOUSE 2 BEDS 2 BATHS INCREDIBLE AMENITIES,"$2,660",FORT YORK AND SPADINA,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-concord-house-beds/7866601062.html
BRAND NEW XO 2 CONDOS 1 BED PARKING AVAILBLE,"$2,000",KING AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-xo-condos-bed-parking/7866596382.html
CORSO ITALIA 1 BED MAIN LEVEL RENOVATED ENSUITE LAUNDRY,"$2,050",CORSO ITALIA,https://toronto.craigslist.org/tor/apa/d/york-corso-italia-bed-main-level/7866596950.html
STACKED TOWNHOUSE 1 BED WITH BALCONY PARKING INCLD,"$2,100",THE EAST MALL AND BURHAMTHORPE,https://toronto.craigslist.org/tor/apa/d/etobicoke-stacked-townhouse-bed-with/7866597332.html
THE JUNCTION HOUSE LOFTS SPACIOUS 1 BED,"$2,250",DUNDAS AND KEELE,https://toronto.craigslist.org/tor/apa/d/toronto-the-junction-house-lofts/7866598783.html
10' ceilings main level 512 sq ft bachelor condo main level,"$1,900",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-10-ceilings-main-level-512/7866601852.html
LIBERTY VILLAGE 2 BEDS 2 BATHS ZEN CONDOS,"$2,400",EAST LIBERTY AND STRACHAN,https://toronto.craigslist.org/tor/apa/d/toronto-liberty-village-beds-baths-zen/7866600138.html
PARKDALE GEM 1 BED RENOVATED ENSUITE LAUNDRY,"$1,800",LANSDOWNE AND QUEEN,https://toronto.craigslist.org/tor/apa/d/toronto-parkdale-gem-bed-renovated/7866865612.html
MUST SEE SPACIOUS BACHELOR MAIN LEVEL,"$1,900",BLOOR AND CHRISTE,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-must-see-spacious/7868397481.html
LITTLE ITALY SPACIOUS AND CHARMING BACHELOR EXPOSED BRICK,"$1,995",COLLEGE AND CHRISTE,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-little-italy-spacious/7868397748.html
ON BUS ROUTE SPACIOUS 2 BEDS 1 BATH ABOVE GRADE WINDOWS,"$2,050",DAVENPORT AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/west-toronto-on-bus-route-spacious-beds/7868398802.html
THE JUNCTION TWO LEVELS 2 BEDS 1 BATH,"$2,500",THE JUNCTION,https://toronto.craigslist.org/tor/apa/d/toronto-the-junction-two-levels-beds/7868399424.html
LITTLE ITALY GEM UPPER LEVEL 2 BEDS 1 BATH ENSUITE LAUNDRY,"$3,575",COLLEGE AND BATHURST,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-little-italy-gem-upper/7868400077.html
GREAT VALUE 1 BED CONDO PARKING INCLD,"$2,100",THE QUEENSWAY AND PARKLAWN,https://toronto.craigslist.org/tor/apa/d/etobicoke-great-value-bed-condo-parking/7868400633.html
BRAND NEW LUXURY CONDO 1+1 2 FULL BATHS PARKING INCLD,"$2,500",BLOOR AND DUNDAS,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-luxury-condo-11-full/7868913422.html
JUNCTION TRIANGLE 2+1 1 BATH BOUTIQUE CONDO INCREDIBLE AMENITIES,"$2,750",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-junction-triangle-21-bath/7868400981.html
BRAND NEW NEVER LIVED IN 1 BED LUXURY CONDO,"$2,150",BLOOR AND DUNDAS,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-never-lived-in-bed/7868401312.html
MUST SEE 1 BED APARTMENT  PARKING AVAILABLE UTILITIES INCLD,"$1,600",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-must-see-bed-apartment/7868907844.html
QUEEN WEST 2 BEDS 2 BATHS CONDO PARKING INCLD,"$2,500",QUEEN AND DUFFERIN,https://toronto.craigslist.org/tor/apa/d/west-toronto-queen-west-beds-baths/7868401939.html
10' ceilings main level 512 sq ft bachlelor september 1st occupancy,"$1,850",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-10-ceilings-main-level-512/7868402204.html
MUST SEE LITTLE ITALY LIFESTYLE 2 BEDS 1 BATH PARKING ICNLD,"$2,000",COLLEGE AND BATHURST,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-must-see-little-italy/7868908285.html
DUFFERIN GROVE 2 BEDS 2 BATHS LAUDRY ONSITE,"$2,300",bloor and lansdowne,https://toronto.craigslist.org/tor/apa/d/west-toronto-dufferin-grove-beds-baths/7868909135.html
STEPS TO U OF T TWO LEVELS 2 BATHS 1 BATH WITH MASSIVE ROOFTOP TERRACE,"$3,000",COLLEGE AND BATHURST,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-steps-to-of-two-levels/7868910775.html
LITTLE ITALY UPPER LEVEL 4 BEDS 1 BATH WITH W/O DECK,"$3,600",COLLEGE AND BATHURST,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-little-italy-upper/7868911252.html
MUST SEE STUNNING UPPER LEVEL LITTLE ITALY 1 BED 1 BATH WITH W/O BALCO,"$2,750",COLLEGE AND BATHURST,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-must-see-stunning/7868909913.html
MUST SEE 4 BEDS 1 BATH WYCHWOOD AREA,"$4,000",DAVENPORT AND CHRISTIE,https://toronto.craigslist.org/tor/apa/d/west-toronto-must-see-beds-bath/7868912227.html
KENSUGHTON MARKET 5 BEDS 2 BATHS STUDENT FRIENDLY,"$5,000",COLLEGE AND SPADINA,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-kensughton-market-beds/7868912735.html
PARKDALE 1 BED APARTMENT LAUNDRY ONSITE GREAT VALUE,"$1,750",KING AND RONCE,https://toronto.craigslist.org/tor/apa/d/toronto-parkdale-bed-apartment-laundry/7870215021.html
GREAT VALUE 1+1 MAIN LEVEL JUNCTION TRIANGLE,"$1,895",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-great-value-11-main-level/7870215316.html
BLOOR WEST VILLAGE SPACIOUS 1 BED WITH BACKAYRD ACCESS UTILITIES INCLD,"$2,000",BLOOR AND RUNYMEDE,https://toronto.craigslist.org/tor/apa/d/west-toronto-bloor-west-village/7870216681.html
SPACIOUS 1 BED RENOVATED APARTMENT DOWNTOWN ADDRESS,"$2,050",BLOOR AND CHURCH,https://toronto.craigslist.org/tor/apa/d/toronto-spacious-bed-renovated/7870217310.html
BELLWOODS LOCATION ON A BUDGET 2 BEDS 1 BATH,"$2,200",BELLWOODS,https://toronto.craigslist.org/tor/apa/d/west-toronto-bellwoods-location-on/7870217748.html
KENSIGHTON MARKET LOCATION 2 BEDS 1 BATH MAIN LEVEL,"$2,950",DUNDAS AND SPADINA,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-kensighton-market/7870218323.html
FUSE CONDOS 2 BEDS 1 BATH CORNER UNIT PARKING INCLD,"$2,700",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-fuse-condos-beds-bath/7870218788.html
FUSE CONDOS 950 SQ FT 2 BEDS 2 BATHS CORNER UNIT WITH SKYLINE VIEWS PA,"$3,000",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-fuse-condos-950-sq-ft-beds/7870219223.html
10' ceilings main level 512 sq ft bachlelor september 1st occupancy,"$1,795",DUPONT AND LANSDOWNE,https://toronto.craigslist.org/tor/apa/d/west-toronto-10-ceilings-main-level-512/7870934902.html
Charming and spacious apartment in Rosedale,"$2,296",Rosedale,https://toronto.craigslist.org/tor/apa/d/toronto-charming-and-spacious-apartment/7870930208.html
"$2,200 / 1000sqft large 2 BR Unit, Utilities all included!","$2,200",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-sqft-large-br-unit-utilities/7870928192.html
Looking for Fully Furnished Condo w/Internet? This is Perfect for You!,"$2,399",Toronto West,https://toronto.craigslist.org/tor/apa/d/etobicoke-looking-for-fully-furnished/7870283190.html
one Bedroom Townhouse-style apartment,$750,Toronto,https://toronto.craigslist.org/tor/apa/d/east-york-one-bedroom-townhouse-style/7866891979.html
Furnished 3 Beds Unit for rent,"$2,460",toronto,https://toronto.craigslist.org/tor/apa/d/toronto-furnished-beds-unit-for-rent/7864689134.html
1000sqt large bright 2 bedroom Unit w/Balcony,"$2,790",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-1000sqt-large-bright-bedroom/7870893888.html
1br - Little Italy College Street – newly renovated,"$2,700",Little Italy,https://toronto.craigslist.org/tor/apa/d/toronto-1br-little-italy-college-street/7862751539.html
2 Bedroom Apartment. Main utilities included,"$2,175",city of toronto,https://toronto.craigslist.org/tor/apa/d/mississauga-bedroom-apartment-main/7868772970.html
Rosedale/Summerhill!! One Bedroom Apartment,"$1,650",Yonge St and Roxborough St. W.,https://toronto.craigslist.org/tor/apa/d/toronto-rosedale-summerhill-one-bedroom/7869531350.html
"3 bedroom, 2.5 washroom house for rent","$3,200",Mississauga,https://toronto.craigslist.org/mss/apa/d/mississauga-bedroom-25-washroom-house/7870875390.html
Two bedroom apartment fully furnished in Downtown Toronto,"$2,600",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-two-bedroom-apartment-fully/7868527514.html
YONGE & ST.JOSEPH Large 1 BR+ Den - ALL UTILITIES INCLUDED,"$2,780",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-yonge-stjoseph-large-br-den-all/7870861234.html
1 bedroom apartment Bickford Park Little Italy Annex West Bloor,"$1,850",Bickford Park,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-bedroom-apartment/7870857043.html
One-Bedroom Downtown 3rd Floor,"$1,725",Toronto Lower Riverdale/Leslieville,https://toronto.craigslist.org/tor/apa/d/toronto-one-bedroom-downtown-3rd-floor/7866493020.html
"2 BDRM Renovated, bright, clean walkout basement with sep entrance","$1,850",Scarborough/Rouge West/ Ajax/ Pickering/Toronto East,https://toronto.craigslist.org/tor/apa/d/scarborough-bdrm-renovated-bright-clean/7870827131.html
**Gorgeous 2-Story Loft With 20FT Floor To Ceiling Windows and Is Flooded With N,"$1,599",Richmond Hill,https://toronto.craigslist.org/tor/apa/d/richmond-hill-gorgeous-story-loft-with/7864329438.html
** Great Location!!!! Close to Brampton Downtown!**,"$1,400",Brampton Southeast,https://toronto.craigslist.org/bra/apa/d/brampton-southeast-great-location-close/7869281732.html
** Spacious & Bright 1 Bedroom + Den/Solarium!!*,"$1,555","350 Webb Dr, Mississauga, ON",https://toronto.craigslist.org/mss/apa/d/welland-spacious-bright-bedroom-den/7870012676.html
$2300 1+1 32 Clegg RD Markham,"$2,300",Markham,https://toronto.craigslist.org/yrk/apa/d/markham-clegg-rd-markham/7870832054.html
2nd Floor 2bedrooms+ 2bathrooms Apt @ Kensington Market Sep1st Sorry n,"$2,200",Kensington market,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-2nd-floor-2bedrooms/7863319144.html
2nd Floor 3bedrooms Apt @ Kensington Market Sept1st Sorry no pets are,"$3,000",Kensington market,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-2nd-floor-3bedrooms/7863318653.html
Basement Apartment Rental (private bed & bath),$800,Pickering,https://toronto.craigslist.org/drh/apa/d/pickering-basement-apartment-rental/7870806150.html
"BRIGHT, SPACIOUS 1 BR BASEMENT APARTMENT AVAILABLE","$1,500",SCARBOROUGH,https://toronto.craigslist.org/tor/apa/d/scarborough-bright-spacious-br-basement/7870802616.html
FOR RENT 1 + 1 LUXURY CONDO ALL UTILITIES + TV + PARKING INCLUDED,"$2,900",NORTH YORK,https://toronto.craigslist.org/tor/apa/d/north-york-for-rent-luxury-condo-all/7870797430.html
BACHELOR APARTMENT WITH WALKOUT BALCONY & PRIVATE ENTRY,"$1,400",PARKDALE,https://toronto.craigslist.org/tor/apa/d/toronto-bachelor-apartment-with-walkout/7870024506.html
Yonge-Sheppard basement Depto. amueblado; suyo sin compartir; Entrada independie,"$1,599",North York,https://toronto.craigslist.org/tor/apa/d/north-york-yonge-sheppard-basement/7869982648.html
Near beaches xl furnished room in custom home all util incl Sept 1,$980,Cliffside,https://toronto.craigslist.org/tor/apa/d/scarborough-near-beaches-xl-furnished/7865853761.html
"Thornhill xl apartment in custom home, 1000” separate entrance, sept 1","$1,400",Thornhill,https://toronto.craigslist.org/yrk/apa/d/thornhill-west-thornhill-xl-apartment/7870786211.html
8 months left on the lease,"$1,899",toronto,https://toronto.craigslist.org/tor/apa/d/west-toronto-months-left-on-the-lease/7870785125.html
BEAUTIFUL 3 BEDROOM APARTMENT IN THE BEACHES FOR SEPT 15 OR OCT 1,"$3,300",Upper Beaches,https://toronto.craigslist.org/tor/apa/d/toronto-beautiful-bedroom-apartment-in/7870784187.html
Beautiful 1-Bedroom Apartment for Rent,"$1,200","Vaughan, ON",https://toronto.craigslist.org/yrk/apa/d/thornhill-west-beautiful-bedroom/7870205976.html
SPACIOUS BASEMENT FOR RENT - AVAILABLE TODAY!,"$1,000",Dufferin and Steeles,https://toronto.craigslist.org/tor/apa/d/concord-spacious-basement-for-rent/7863317570.html
